year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
1990,9,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,56,58,2441.741991,141621.0355,1466,85028,108.7329549,6306.511384,0.54,0.52
1991,10,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,57,60,2653.526742,159211.6045,1774,106440,115.4203632,6925.221792,0.54,0.52
1992,11,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,86,63,3113.646333,196159.719,1596,100548,150.433979,9477.340677,0.54,0.52
1993,12,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,292,64,3433.163316,219722.4522,1975,126400,320.9915885,20543.46166,0.54,0.52
1994,13,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,464,66,3728.111974,246055.3903,3148,207768,247.0831897,16307.49052,0.54,0.52
1995,14,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,400,67,4329.707364,290090.3934,4237,283879,240.9728693,16145.18224,0.54,0.52
1996,15,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,481,69,4798.61314,331104.3067,5663,390747,303.5674922,20946.15696,0.54,0.52
1997,16,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,342,70,4637.865016,324650.5511,6530,457100,93.22534733,6525.774313,0.65,0.41
1998,17,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,190,71,3263.33385,231696.7034,5629,399659,132.4161587,9401.547268,0.76,0.3
1999,18,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,71,71,3492.669354,247979.5241,6222,441762,176.7664953,12550.42117,0.91,0.29
2000,19,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,310,72,4043.662051,291143.6677,7910,569520,120.6483714,8686.682741,1.06,0.27
2001,20,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,340,73,3913.428726,285680.297,7489,546697,128.2342403,9361.099542,1.04,0.36
2002,21,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,336,74,4165.726104,308263.7317,7101,525474,124.7235892,9229.545601,1.02,0.45
2003,22,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,292,75,4461.847687,334638.5765,7057,529275,145.9262648,10944.46986,1.16,0.52
2004,23,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,327,76,4952.212975,376368.1861,8909,677084,145.5908267,11064.90283,1.09,0.52
2005,24,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,420,77,5587.02565,430200.9751,11097,854469,125.7663069,9684.005631,1.09,0.5
2006,25,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,488,78,6209.124508,484311.7116,11185,872430,144.8024507,11294.59115,1.27,0.47
2007,26,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,464,78,7243.455987,564989.567,12140,946920,168.0671232,13109.23561,1.24,0.44
2008,27,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,450,78,8474.586829,661017.7727,12243,954954,81.98778838,6395.047494,1.11,0.34
2009,28,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,439,79,7292.494447,576107.0613,9740,769460,142.9955433,11296.64792,0.98,0.46
2010,29,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,338,79,9040.566251,714204.7338,11791,931489,160.2598047,12660.52457,1.12,0.48
2011,30,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,911,80,10399.37275,831949.82,11627,930160,132.7810762,10622.4861,1.02,0.48
2012,31,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1012,80,10817.44287,865395.4296,10898,871840,148.3853507,11870.82806,0.92,0.47
2013,32,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,986,80,10970.12328,877609.8624,13360,1068800,154.7858846,12382.87077,1,0.44
2014,33,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1154,82,11319.07976,928164.5403,14642,1200644,135.7752187,11133.56793,1.12,0.59
2015,34,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1278,81,9955.243708,806374.7403,15765,1276965,127.0849659,10293.88224,0.95,0.5
2016,35,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1121,81,9817.738457,795236.815,10069,815589,119.4296691,9673.803197,0.87,0.5
2017,36,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1037,81,10259.18178,830993.7242,11767,953127,142.8251821,11568.83975,0.83,0.41
2018,37,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1218,82,11377.455,932951.31,10867,891094,110.9567865,9098.456493,1.08,0.62
2019,38,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,981,82,11414.20698,935964.9724,10849,889618,110.7699532,9083.136162,1,0.59
1982,1,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,102,42,742.4533901,31183.04238,1315,55230,97.34512977,4088.49545,-0.31,0.07
1983,2,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,116,43,646.039361,27779.69252,1372,58996,97.34512977,4185.84058,-0.31,0.07
1984,3,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,121,43,594.5533363,25565.79346,1292,55556,97.34512977,4185.84058,-0.31,0.07
1985,4,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,118,45,566.2619987,25481.78994,1029,46305,97.34512977,4380.53084,-0.31,0.07
1986,5,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,113,45,535.7035047,24106.65771,1274,57330,97.34512977,4380.53084,-0.31,0.07
1987,6,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,73,44,579.7015315,25506.86739,1331,58564,97.34512977,4283.18571,-0.31,0.07
1988,7,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,73,45,644.3649932,28996.42469,1371,61695,97.34512977,4380.53084,-0.31,0.07
1989,8,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,82,44,705.5790972,31045.48028,1107,48708,97.34512977,4283.18571,-0.31,0.07
1990,9,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,77,44,715.9137121,31500.20333,1355,59620,97.34512977,4283.18571,-0.31,0.07
1991,10,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,63,45,715.7468201,32208.6069,1395,62775,97.34512977,4380.53084,-0.31,0.07
1992,11,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,58,51,814.7685392,41553.1955,1666,84966,97.34512977,4964.601618,-0.31,0.07
1993,12,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,50,53,816.4123244,43269.85319,1953,103509,97.34512977,5159.291878,-0.31,0.07
1994,13,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,76,54,939.9186379,50755.60645,2484,134136,97.34512977,5256.637008,-0.31,0.07
1995,14,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,75,56,1062.133065,59479.45164,2719,152264,97.34512977,5451.327267,-0.31,0.07
1996,15,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,78,54,1160.309681,62656.72277,3541,191214,97.34512977,5256.637008,-0.31,0.07
1997,16,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,99,57,1127.526549,64269.01329,3219,183483,38.08474298,2170.83035,-0.14,0.08
1998,17,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,110,57,966.989169,55118.38263,3931,224067,48.8831082,2786.337167,0.03,0.09
1999,18,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,101,61,1087.378156,66330.06752,3517,214537,50.81964686,3099.998458,-0.07,-0.14
2000,19,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,47,63,1072.809064,67586.97103,3638,229194,31.05124744,1956.228589,-0.18,-0.38
2001,20,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,27,64,990.5638962,63396.08936,5436,347904,26.91976882,1722.865204,-0.15,-0.38
2002,21,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,43,62,1036.159313,64241.87741,5964,369768,21.95232757,1361.044309,-0.13,-0.37
2003,22,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,24,62,1048.008192,64976.5079,6390,396180,26.62677781,1650.860224,-0.1,-0.49
2004,23,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,19,64,1121.489632,71775.33645,6176,395264,30.10664157,1926.82506,-0.24,-0.57
2005,24,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,2,65,1244.349041,80882.68767,6522,423930,37.04964163,2408.226706,-0.04,-0.35
2006,25,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,55,65,1452.438656,94408.51264,6948,451620,53.15330497,3454.964823,-0.13,-0.41
2007,26,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,125,65,1744.640313,113401.6203,6953,451945,65.93952489,4286.069118,0.07,-0.46
2008,27,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,60,65,1991.231542,129430.0502,5505,357825,28.7450984,1868.431396,0.02,-0.55
2009,28,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,131,65,1905.894711,123883.1562,4602,299130,49.02550314,3186.657704,-0.03,-0.57
2010,29,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,103,64,2217.474009,141918.3366,5399,345536,75.50095326,4832.061009,0,-0.55
2011,30,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,115,64,2450.733656,156846.954,4897,313408,70.47593035,4510.459542,0.09,-0.51
2012,31,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,289,64,2694.305473,172435.5503,3988,255232,87.55198722,5603.327182,0.11,-0.52
2013,32,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,339,64,2871.430902,183771.5777,4091,261824,76.54740892,4899.034171,0.12,-0.4
2014,33,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,1028,65,2959.648452,192377.1494,4073,264745,88.01853652,5721.204874,0.19,-0.32
2015,34,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,1173,65,3001.040371,195067.6241,5992,389480,77.9321773,5065.591525,0.11,-0.34
2016,35,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,739,65,3073.653615,199787.485,6412,416780,75.2409693,4890.663005,-0.01,-0.35
2017,36,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,697,67,3123.234229,209256.6933,6926,464042,88.40744259,5923.298654,-0.05,-0.41
2018,37,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,361,67,3252.092324,217890.1857,6922,463774,74.4303564,4986.833879,0.05,-0.48
2019,38,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,474,67,3485.084218,233500.6426,6940,464980,73.0640848,4895.293682,0.05,-0.48
1982,1,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,65,6077.634241,395046.2257,1720,111800,72.94439135,4741.385438,1.99,1.24
1983,2,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,65,6633.236674,431160.3838,1881,122265,87.29893216,5674.43059,1.99,1.24
1984,3,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,65,7228.317584,469840.643,2018,131170,62.00965155,4030.627351,1.99,1.24
1985,4,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,66,7001.766748,462116.6054,2008,132528,57.78321237,3813.692016,1.99,1.24
1986,5,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,66,6799.930363,448795.404,2481,163746,89.41855637,5901.62472,1.99,1.24
1987,6,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,67,7539.029302,505114.9632,2722,182374,85.45640697,5725.579267,1.99,1.24
1988,7,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,510,67,8914.441226,597267.5621,2662,178354,94.64085884,6340.937542,1.99,1.24
1989,8,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,934,70,10394.539,727617.73,2998,209860,117.9191856,8254.342992,1.99,1.24
1990,9,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1289,71,11861.75616,842184.6874,3975,282225,94.81015026,6731.520668,1.99,1.24
1991,10,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,947,70,14502.37999,1015166.599,5363,375410,104.678721,7327.51047,1.99,1.24
1992,11,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,771,73,16135.91365,1177921.696,6715,490195,93.8679306,6852.358934,1.99,1.24
1993,12,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,450,73,18290.02824,1335172.062,8875,647875,218.9112969,15980.52467,1.99,1.24
1994,13,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1375,74,21553.0309,1594924.287,10940,809560,181.960861,13465.10371,1.99,1.24
1995,14,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1637,74,24914.41126,1843666.433,12140,898360,168.5486483,12472.59997,1.99,1.24
1996,15,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1246,75,26233.6289,1967522.168,14912,1118400,155.8151292,11686.13469,1.99,1.24
1997,16,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,2635,76,26375.97195,2004573.868,18026,1369976,104.3084375,7927.44125,2.07,1.26
1998,17,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1828,77,21829.29987,1680856.09,17550,1351350,110.7996527,8531.573258,2.15,1.27
1999,18,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1365,78,21796.08444,1700094.586,20665,1611870,223.6587457,17445.38216,2.17,1.29
2000,19,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,5087,79,23852.32703,1884333.835,24133,1906507,159.0707681,12566.59068,2.2,1.3
2001,20,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1221,80,21700.02005,1736001.604,40764,3261120,128.8364307,10306.91446,2.03,1.35
2002,21,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1530,80,22159.68886,1772775.109,50955,4076400,109.6692939,8773.543512,1.85,1.41
2003,22,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,2166,81,23730.15245,1922142.348,51053,4135293,152.0835253,12318.76555,1.95,1.57
2004,23,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1733,80,27608.53737,2208682.99,61076,4886080,189.0680376,15125.44301,1.99,1.66
2005,24,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,3338,78,29961.26328,2336978.536,76390,5958420,201.3493118,15705.24632,1.96,1.71
2006,25,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,6458,82,33769.15416,2769070.641,81879,6714078,258.5516955,21201.23903,2.21,1.59
2007,26,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,12151,84,39432.93835,3312366.821,93529,7856436,297.9832236,25030.59078,2.38,1.61
2008,27,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,25801,84,40007.46926,3360627.418,83169,6986196,136.8584686,11496.11136,2.44,1.61
2009,28,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,20757,84,38927.20688,3269885.378,87909,7384356,247.8707359,20821.14182,2.27,1.57
2010,29,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21517,85,47236.96023,4015141.62,102778,8736130,269.892024,22940.82204,2.24,1.63
2011,30,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,16819,84,53890.42873,4526796.013,119395,10029180,214.1650965,17989.86811,2.15,1.67
2012,31,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,18701,84,55546.48854,4665905.037,145236,12199824,259.2718036,21778.8315,2.17,1.73
2013,32,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,17082,84,56967.42579,4785263.766,182079,15294636,242.0255018,20330.14215,2.09,1.71
2014,33,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,20665,82,57562.53079,4720127.525,229189,18793498,239.1069543,19606.77025,2.18,1.82
2015,34,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21585,82,55646.61875,4563022.738,253277,20768714,207.7750927,17037.5576,2.24,1.81
2016,35,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21661,83,56828.29535,4716748.514,243165,20182695,200.9800267,16681.34222,2.21,1.83
2017,36,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,18185,83,60913.74533,5055840.862,293452,24356516,230.2836294,19113.54124,2.22,1.82
2018,37,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,18267,83,66188.7794,5493668.69,254670,21137610,184.1440795,15283.9586,2.23,1.84
2019,38,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21060,83,65233.28244,5414362.443,287951,23899933,187.4070293,15554.78343,2.22,1.88
1982,1,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,47,1992.528225,93648.82658,690,32430,5.625043095,264.3770255,0.47,0.8
1983,2,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46,2198.934472,101150.9857,622,28612,4.998612076,229.9361555,0.47,0.8
1984,3,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46,2413.263925,111010.1406,776,35696,6.381258272,293.5378805,0.47,0.8
1985,4,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46,2482.399956,114190.398,828,38088,7.286375667,335.1732807,0.47,0.8
1986,5,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,45,2834.903848,127570.6732,897,40365,11.9175719,536.2907355,0.47,0.8
1987,6,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46,3554.595206,163511.3795,1318,60628,22.32750832,1027.065383,0.47,0.8
1988,7,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,505,48,4748.629608,227934.2212,1647,79056,47.27087054,2269.001786,0.47,0.8
1989,8,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-307,50,5817.029181,290851.4591,2370,118500,56.89515259,2844.75763,0.47,0.8
1990,9,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-1009,49,6610.036508,323891.7889,2695,132055,38.92508844,1907.329334,0.47,0.8
1991,10,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,800,50,7636.982429,381849.1215,2900,145000,29.17478562,1458.739281,0.47,0.8
1992,11,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,106,51,8126.67039,414460.1899,2912,148512,30.28226398,1544.395463,0.47,0.8
1993,12,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-71,55,8884.928319,488671.0575,3427,188485,35.547726,1955.12493,0.47,0.8
1994,13,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-73,57,10385.33617,591964.1617,4334,247038,41.36559802,2357.839087,0.47,0.8
1995,14,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,692,58,12564.77813,728757.1315,5557,322306,32.11437914,1862.63399,0.47,0.8
1996,15,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-103,59,13403.04959,790779.9258,6508,383972,22.80049184,1345.229019,0.47,0.8
1997,16,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,644,61,12398.48003,756307.2818,6467,394487,7.350772443,448.397119,0.42,0.81
1998,17,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,1355,64,8281.699982,530028.7988,7365,471360,29.8940943,1913.222035,0.36,0.81
1999,18,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,2691,65,10672.41793,693707.1655,7474,485810,61.5316061,3999.554397,0.56,0.85
2000,19,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,3110,68,12256.99357,833475.5628,8968,609824,29.72384854,2021.221701,0.75,0.88
2001,20,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,3011,69,11561.24837,797726.1375,9977,688413,42.71286847,2947.187924,0.83,0.91
2002,21,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,2932,68,13165.06574,895224.4703,11856,806208,39.9694438,2717.922178,0.91,0.95
2003,22,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,1409,69,14672.85747,1012427.165,13063,901347,46.88333488,3234.950107,0.92,0.83
2004,23,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,5270,70,16496.12009,1154728.406,17747,1242290,54.00139638,3780.097747,0.9,0.92
2005,24,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,6077,69,19402.50263,1338772.681,19760,1363440,76.80071529,5299.249355,0.99,0.99
2006,25,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,9459,71,21743.47745,1543786.899,27299,1938229,79.22435276,5624.929046,1.05,0.87
2007,26,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,11939,73,24086.41044,1758307.962,23558,1719734,95.7353611,6988.68136,1.24,1.03
2008,27,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,12859,75,21350.42798,1601282.099,22426,1681950,44.95179454,3371.384591,1.05,0.88
2009,28,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,12969,74,19143.85161,1416645.019,23930,1770820,88.41612826,6542.793491,1.09,0.99
2010,29,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,15746,75,23087.22564,1731541.923,26233,1967475,95.44121919,7158.091439,1.2,1
2011,30,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,19860,76,25096.26388,1907316.055,28172,2141072,79.48624343,6040.954501,1.25,1.03
2012,31,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,25260,76,25466.76052,1935473.8,32202,2447352,92.2554737,7011.416001,1.2,0.98
2013,32,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,31790,77,27182.73431,2093070.542,32108,2472316,90.06075817,6934.678379,1.13,0.95
2014,33,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,39966,78,29249.57522,2281466.867,37454,2921412,81.70481531,6372.975594,1.16,0.99
2015,34,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,39784,78,28732.23108,2241114.024,38608,3011424,83.99660478,6551.735173,1.01,0.93
2016,35,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,42426,78,29288.87044,2284531.894,39278,3063684,83.62985712,6523.128855,1.06,1.16
2017,36,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,54183,78,31616.8434,2466113.785,40237,3138486,109.1056282,8510.239,1.07,1.16
2018,37,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,56612,78,33422.94421,2606989.648,39021,3043638,81.96191573,6393.029427,1.18,1.24
2019,38,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,61822,78,31846.21823,2484005.022,39105,3050190,81.96191573,6393.029427,1.38,1.19
1982,1,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,428,58,6929.945188,401936.8209,579,33582,56.9807151,3304.881476,0.77,1.28
1983,2,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,449,58,7600.656261,440838.0631,636,36888,16.33373927,947.3568777,0.77,1.28
1984,3,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,525,58,7035.871515,408080.5479,761,44138,20.91473699,1213.054745,0.77,1.28
1985,4,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,494,59,6520.402036,384703.7201,744,43896,27.64406434,1630.999796,0.77,1.28
1986,5,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,567,58,7959.179883,461632.4332,469,27202,28.88745449,1675.47236,0.77,1.28
1987,6,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,632,58,9408.602282,545698.9324,688,39904,29.45958249,1708.655784,0.77,1.28
1988,7,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,587,58,11317.91037,656438.8015,752,43616,10.78124474,625.3121949,0.77,1.28
1989,8,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,630,58,11083.6773,642853.2834,827,47966,16.43246489,953.0829636,0.77,1.28
1990,9,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,640,58,12707.54177,737037.4227,746,43268,13.97218669,810.386828,0.77,1.28
